@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 153 numeric
@attribute 1605 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 196883 numeric
@attribute 2010 numeric
@attribute 22801 numeric
@attribute 27091 numeric
@attribute 27092 numeric
@attribute 2778 numeric
@attribute 3479 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 3908 numeric
@attribute 4000 numeric
@attribute 4607 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 488 numeric
@attribute 5350 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 55799 numeric
@attribute 5613 numeric
@attribute 59283 numeric
@attribute 59284 numeric
@attribute 59285 numeric
@attribute 60 numeric
@attribute 6262 numeric
@attribute 6442 numeric
@attribute 6443 numeric
@attribute 6444 numeric
@attribute 6445 numeric
@attribute 6546 numeric
@attribute 70 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 71 numeric
@attribute 7124 numeric
@attribute 7134 numeric
@attribute 7137 numeric
@attribute 7139 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 7273 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 786 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 9254 numeric
@attribute 93589 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,5.214524337,5.038053386,6.45574924,7.091120961,12.17610621,6.551751032,10.29987056,7.499250204,6.134894093,8.179201405,5.427950757,11.33767223,5.784969309,6.06070729125,10.90371263,11.78950523,7.611798171,5.30398108567,6.169930636,8.86041017833,7.5228200195,6.641325096,7.438794191,8.014705553,6.239603899,7.868672706,5.442289366,10.47331538,8.110550027,7.042127541,10.03888509,8.5429645305,5.576228285,8.308178057,9.3432531832,5.240897443,9.243210363,6.181605124,9.978040839,12.561351905,5.911818141,5.732683853,6.086619917,5.6062123695,6.841316277,8.94787588,5.7483905525,6.5859397695,5.0578073466,6.287994543,6.828076569,8.521216589,5.5783788705,5.247843274,5.26613884967,14.7048191133,4.734319168,5.689586587,7.6815881405,6.95993952933,7.553804221,5.387510099,4.473193011,6.147057976,5.609704182,10.31728008,14.16117987,6.992205122,6.053714822,5.666267504,6.2877015705,9.88643559125,10.8663142153,8.14991065875,8.6792865875,5.1032977652,7.242319362,5.911818141,5.584068992,5.573049727,4.928502089,5.59041828775,5.4830637994,9.95258151,5.43311706567,5.500173644,8.798262085,5.349976695,6.73726371,6.334723431,BRCA
GSM427171,5.358089615,5.420222366,6.928720816,7.103762836,12.72821502,5.868767777,9.8796694575,7.346604868,6.137304345,8.316509092,5.945216293,11.43475867,5.831947683,6.535878108,10.62174996,11.79991713,7.6790995035,5.46936544567,5.708194997,9.172881566,8.087964069,6.535519258,8.342898175,9.776984476,5.295182325,7.9624000735,6.711395528,9.720655169,7.319290795,6.940933492,10.62352057,9.18007328783,5.887897624,7.88632146725,9.1030013012,6.289839651,8.324226826,6.607630381,9.952970221,11.3968287,5.305251227,5.964982644,5.729968205,5.9466090825,5.391811746,10.1216597773,6.013460577,6.027160675,5.3421536938,5.822227442,6.619123639,8.191637632,4.990112682,5.120197693,5.34324319367,15.05796349,6.176228636,6.140273158,7.5270631825,6.236214879,6.539395847,5.684686388,5.082161018,5.382071697,7.247787805,9.979768545,14.5902901,7.871691396,6.915882739,5.273339877,5.834658333,10.9294668905,10.7443180253,8.73769372025,8.9256586835,5.1179134296,6.719187291,6.174282191,5.401230463,5.38008113,5.612213331,5.54376316875,5.400048107,9.534634151,5.500445789,5.385958361,8.905267496,6.312797321,6.720982581,6.723933376,Control
GSM427172,5.502084908,4.694341356,6.6365159435,7.148098063,12.31128435,6.993564335,10.337719898,7.516962875,6.679413681,8.597597398,6.733086946,11.66148208,7.963923632,6.56207636538,10.76919343,11.86184501,7.929305347,5.370342719,6.179018946,8.796592193,8.090572707,6.95978501467,9.099519506,9.868745837,5.346257748,8.309212196,5.692100223,10.11027486,8.595538276,7.08220527,10.72951477,9.52376826383,5.582263377,7.99584289325,9.264973204,5.804912672,7.402801304,6.657215268,9.9265671165,12.16234867,5.908159158,5.984823581,5.40889121,5.9101431505,6.090224257,10.426308477,6.3145716295,6.4244788405,5.4913025734,5.416511492,6.015923042,8.1047122775,5.3790969105,5.488491912,5.42339750633,14.93219218,5.587673458,6.366501993,7.868285,6.35607195033,7.957045617,5.550447635,5.6098519,5.502084908,7.420152085,9.655880007,14.6393662,6.162699096,6.554669905,5.263044971,5.8203757565,11.019862551,10.863317372,8.558364343,9.108718644,5.2629958556,6.816699294,6.073504957,5.587673458,5.579701547,5.572140279,5.14774356425,5.4895095526,9.85743721,5.149677137,4.835938297,8.385475393,5.949541498,6.656801085,6.657059085,Control
GSM427178,5.431298057,5.139972076,7.5681815995,6.757360421,12.08630553,6.859476161,10.5431463085,7.537142914,5.930152602,9.210044899,4.911225686,11.9128857,6.399859478,6.22971739863,12.10567621,12.80741335,8.0398757475,5.60972543233,5.629146211,8.711268495,5.899641789,5.75840882033,7.626842693,9.00761679,5.917677146,8.8558219455,6.691398504,10.99419451,7.654924404,6.693908988,10.42071848,9.15082053767,4.840980873,8.66039633675,8.9157987572,5.391639926,8.591747779,5.934641074,9.5115781165,11.9623243,6.097932696,5.966252363,5.305068782,5.800664414,5.63307605,10.81211709,6.054327236,6.619283011,5.4387987878,5.237842121,6.077622879,9.115932728,5.681263718,5.292792099,5.492048323,15.0187098367,5.337721125,6.559037171,6.867719707,5.545636954,5.936880085,5.078643187,5.358968712,5.115003321,7.131628387,10.35287964,14.61489822,5.841225451,6.523644771,6.224296576,6.1567337935,11.668166385,11.839286923,8.691522632,9.452240307,5.1078009672,7.919550328,6.152087694,6.770039856,5.483986029,5.376091736,5.746848728,4.9999847526,10.43232295,5.382866728,5.988861462,10.74402254,6.118531688,7.2318600375,6.176310538,BRCA
GSM427181,4.897254041,5.224784328,8.248473233,6.790319577,12.52742331,6.528184984,10.581626049,7.828646059,5.826428522,8.774277353,5.281523233,12.34260121,6.192791506,6.331100524,10.84257057,11.75034492,8.866067951,5.42666891433,6.066310557,9.207844615,8.452876529,6.10844654733,9.408383416,10.53769432,5.234397132,8.093597058,7.991537612,11.17577737,7.497993755,7.669223685,11.15310882,9.44121959,4.788047896,8.04048532125,9.5286912742,5.257964097,8.253411568,6.418700692,10.67488522,12.40541646,5.431214469,5.989145395,5.421737703,5.7139169485,5.989145395,10.4451043927,5.5251154825,6.1288615465,5.8117429202,5.913135501,7.048816858,9.223319527,5.5737198735,5.268856586,5.41295341067,14.8884804533,5.407702206,5.722063796,7.0430954215,6.51427352367,6.399859478,5.569484446,5.379907907,4.924350826,7.112546695,11.69149721,14.820812395,5.923868951,6.1022441,5.968327676,6.268695344,11.0824738953,11.3370554173,8.76242275175,9.093992636,5.4993022956,7.855929176,6.347670638,5.78712633,5.263796174,5.760760691,5.468049199,5.6758523128,11.10294695,5.47007919633,5.30196368,10.05292838,6.322338866,7.0536974955,6.2388760655,BRCA
GSM427182,4.965104614,5.435554632,7.7603213985,7.210990588,11.98243759,6.908335947,9.8093092945,7.272725709,5.809164401,9.115954722,5.661429849,12.20475003,6.053008806,6.31628701175,10.00516175,12.64577331,7.999215593,5.175163265,6.024037736,8.61201467833,5.929829729,5.87139509267,8.035817876,10.45361046,5.887593047,8.728623836,6.289101891,9.381100084,6.707224951,7.05696584,10.33270825,8.933464829,5.364932404,8.56007319175,9.0036360266,5.205559906,8.636045546,6.198401453,9.717665021,11.647604995,5.224977213,6.132428396,5.255511354,5.5237693225,6.126297286,10.5698849667,5.6613569665,6.5537420015,5.3283454926,5.754627826,6.604001341,8.596734373,5.2723514385,5.13566953,5.673829783,14.9774764867,5.962671199,6.25333282,7.1768984575,5.95288240233,5.602001935,5.517914408,5.119575355,5.605710071,6.735729052,10.24482795,14.40395713,7.264445239,6.266557588,5.564996371,6.426174889,11.24112042,11.6527771493,8.22567514475,8.7915050135,5.3523780954,7.990970633,6.201051201,5.65306808,5.874558002,5.092980397,5.637508689,5.1905305272,10.87189776,5.49080158233,6.547670085,9.831466044,5.813660159,7.267085085,6.020151254,BRCA
GSM427183,5.25928308,5.002940155,8.9607456695,6.696275996,11.37035382,6.506728574,10.2967908845,6.904728314,5.495384375,9.223803305,5.624694033,12.29067992,5.325090664,6.13572564812,10.70640129,12.60628034,7.538691521,5.387933812,6.005406303,8.82288182267,5.5987233425,5.71221607367,7.332867062,8.650370669,5.946152572,8.708228537,6.19830322,10.13424056,7.120992405,6.492819078,10.458089,9.05192720867,5.229790979,8.3266944165,8.7783750024,5.551986008,8.366301585,6.207605557,8.4714794215,11.383564795,5.911818141,5.577890454,5.217920145,5.190018454,5.255700175,10.74449924,5.455766538,6.61609541,5.4065428568,5.634165776,6.620847087,8.4342113255,5.4194190585,4.857248584,5.52862268267,15.0132487467,5.722200446,6.608591658,6.5701470275,5.56013952733,5.785165535,5.422747045,5.235929254,5.66449084,7.229566594,10.86671119,14.584707025,6.665268844,6.838514169,5.819036642,5.937290396,11.7031788,11.5798136547,8.4383729065,9.2281732355,5.1193470006,7.396478754,6.166118507,7.156439912,5.265109838,5.238988625,5.3555070315,5.3093301262,10.65288555,5.466900649,6.368249438,9.848083443,5.567888595,7.8094315885,6.1132183145,BRCA
GSM427187,5.402254249,4.673294659,8.247227253,6.830360313,12.05450776,6.567237875,10.2833042595,7.245317684,5.626885346,8.75759096,5.127954352,12.17175704,7.343365902,6.07451346612,10.12880025,12.38074251,8.327505691,5.346825883,6.083006551,9.12620744833,7.409838005,5.95639658467,8.062681816,9.336345391,6.109888752,8.327804747,6.82706041,10.12647254,7.26425756,7.379597408,10.36934682,9.04214245483,5.69000583,7.9541415925,8.9391305352,5.388026974,8.595333135,5.684966848,10.18857619,11.723080655,5.321757891,6.12138393,5.510417048,5.6144802065,5.84424205,10.8441442767,6.2046713925,6.6313943815,5.5295343186,5.620154746,6.685068064,9.083914411,5.3986590685,5.338790969,5.550595451,14.9657466367,5.136490053,6.785161856,7.0753805105,6.08841840467,6.70134502,5.467614719,5.771893004,5.37574431,6.535085305,10.95634187,14.076440755,7.183985468,6.669420578,6.106856683,6.110872669,11.0087055223,11.6818543507,8.355463477,9.049490708,5.1499207116,7.439417699,6.202227307,5.716724307,5.9029245,5.500970312,5.4432766505,5.3768774524,10.70804518,5.437536576,5.565758045,9.639657761,5.846751073,7.384987189,6.2233056235,BRCA
GSM427189,5.264734628,4.912663335,9.5775018565,6.904427271,11.82446468,6.427820369,10.2474442945,7.331949525,5.584068992,9.221769032,5.631403539,12.49713337,5.579701547,6.07210505663,10.77554879,12.27296951,8.214467408,5.43129865167,5.588273328,9.14021016267,6.4844522785,5.837794173,7.660960561,8.236326533,5.787648759,8.70490029,6.768320398,10.03091577,6.991610063,6.979456993,10.2072374,9.0875921835,5.50954641,8.6315020275,8.8864068374,5.408551594,8.346913826,6.114789302,9.1498423435,11.326520465,5.694400549,5.716038325,5.16642548,5.5293512445,5.699614961,11.05505062,5.733644341,6.8628717035,5.4814391052,5.341284192,6.447005198,8.888639558,5.299649882,4.881923051,5.49004530133,14.4411317433,5.198898037,6.295360859,6.8160570515,5.813663676,5.928021599,5.095725349,5.310713879,5.19062597,6.862206886,10.24378721,14.67873479,6.778573689,6.555437049,5.789345348,6.0429673885,11.0814620137,11.5843368553,8.656668116,10.105311776,5.2196439378,7.662634777,6.027691096,6.065072081,5.626666364,5.022602231,5.4139881745,5.4951223922,10.60610469,5.53998237333,5.842357415,9.136613813,5.702942321,7.2886743795,6.1149002915,BRCA
GSM427193,5.430127385,5.418874061,6.364286878,7.048353701,8.501728854,7.081832585,10.35590611,8.493075988,5.980260273,9.31063614,4.916728914,12.09425678,6.831690829,7.10795257975,12.03158587,13.48821363,7.1613857855,5.51762330867,5.726021414,8.17602958933,6.797392804,5.634729943,8.462247785,9.600610375,5.113545539,8.062562651,6.182896477,11.25022455,8.36573313,6.420007038,7.62607609,8.1006439875,4.766875281,8.25704968575,8.7607050838,4.830371028,8.770532686,6.520033725,9.969027535,13.403975805,6.157049396,6.886279205,5.356153716,6.118887362,5.516024013,9.937293281,5.8457068455,6.2169798845,5.1210123436,6.445516183,6.329397776,8.5131320015,5.8283815555,4.904256777,5.254877366,14.7567013667,5.212385731,6.894972708,6.885888901,5.88262670167,5.893915038,5.356153716,5.377654117,5.716038325,6.989880165,10.70345182,14.44422315,5.97155002,7.614086121,5.989031828,6.4928308205,10.1139746693,11.1863083643,8.7992173875,8.59949739,5.401316244,7.26692969,6.684051207,4.990286948,5.135259094,5.706262025,5.437344258,5.562561557,11.08626249,5.01704524433,7.387675143,9.401989375,5.833276737,6.83043649,5.769421025,BRCA
