@relation thedata

@attribute 10018 real
@attribute 10276 real
@attribute 10451 real
@attribute 11214 real
@attribute 121512 real
@attribute 1894 real
@attribute 221472 real
@attribute 2245 real
@attribute 23229 real
@attribute 23263 real
@attribute 23365 real
@attribute 23370 real
@attribute 23385 real
@attribute 23421 real
@attribute 25791 real
@attribute 26230 real
@attribute 26574 real
@attribute 27018 real
@attribute 27237 real
@attribute 29 real
@attribute 393 real
@attribute 4168 real
@attribute 4803 real
@attribute 4804 real
@attribute 50649 real
@attribute 50650 real
@attribute 51107 real
@attribute 55851 real
@attribute 5599 real
@attribute 5663 real
@attribute 5664 real
@attribute 572 real
@attribute 57449 real
@attribute 57580 real
@attribute 5879 real
@attribute 5923 real
@attribute 5924 real
@attribute 6453 real
@attribute 64857 real
@attribute 6654 real
@attribute 6655 real
@attribute 7074 real
@attribute 7189 real
@attribute 7204 real
@attribute 7314 real
@attribute 7409 real
@attribute 7410 real
@attribute 7531 real
@attribute 83464 real
@attribute 835 real
@attribute 836 real
@attribute 84033 real
@attribute 8874 real
@attribute 8878 real
@attribute 89846 real
@attribute 8997 real
@attribute 9181 real
@attribute 9459 real
@attribute 9500 real
@attribute 9826 real
@attribute 9828 real
@attribute DependentVariable {BRCA,Control}

@data
5.47006965267,8.46653156667,8.44438767,10.0209722023,5.79064906,7.899766447,7.437256354,7.678848562,7.333381522,5.342706958,8.584390499,11.06412655,11.4905076,7.394872347,6.554209422,6.6907702995,10.62546711,10.0119958853,6.189879523,7.335618161,9.6014742,5.746387512,7.593430574,6.482005732,6.86795903,11.11336307,10.4808254045,8.273400639,5.9065229025,5.51524345425,8.9970047755,8.04104994467,5.1024230582,7.818807631,8.92818876867,5.583897325,5.97637008,8.04466292933,7.320735406,6.507481989,7.055014278,6.385522173,6.56440695667,8.178666251,14.083072915,7.487641348,7.233718229,6.42883852133,9.310499818,7.969587837,8.021098551,7.769145456,6.9155758595,12.17175704,9.992241287,5.45619981767,11.58990637,11.72288448,8.86713463525,7.160270403,9.125000832,BRCA
5.99002355267,10.642204555,8.80021707033,9.54731337367,5.918035089,8.097454264,7.324807404,7.649689325,7.344808806,5.087262599,8.717266109,11.07640162,12.32990291,7.447085551,6.002540089,6.791330513,9.970178212,10.2205418973,6.582936515,7.63473769467,9.117877553,5.346612346,7.536560251,6.69104948,5.8507392895,11.61752958,10.1499503605,7.872984353,5.767601547,6.0186927045,8.699927465,7.56627437633,5.5506843672,7.330919398,8.97755484267,5.5747635905,6.060161576,8.44389982833,7.075909955,8.512524314,7.958945778,6.785161856,6.78874329567,8.08060587,14.491124715,7.188443271,6.753621666,6.52215771867,9.026247551,9.577835713,8.158617651,6.397294391,7.0280872375,12.1278268,9.226202111,5.385897579,11.28124924,12.22228482,8.92357483225,6.75902851233,9.116857992,Control
5.81401973733,10.758589422,8.93873198333,10.0067168977,6.523409543,6.832703733,7.6871111805,7.64196344,7.394079193,5.164817697,8.680993366,10.88698849,12.41466417,7.030670239,6.934991518,6.5425597925,10.35735437,9.99262581167,7.010810952,7.73641664467,9.018965929,5.800648376,7.908033966,6.333741815,6.6186871925,11.32023378,9.948206306,7.848812458,6.1670985755,6.37093082475,9.186872249,7.59129591867,5.6710793302,6.98911381,8.882604615,5.521682415,6.038980014,8.79229518,7.464997224,8.640083234,8.326250965,6.977855527,7.02586490967,7.889977115,14.375350355,6.506450901,6.61058611,7.410209695,9.026455058,9.65785015033,8.264536249,6.912743039,6.82722657275,12.20355304,9.164957901,5.68747541467,11.87062298,12.61931219,8.61660525325,6.97687083067,9.682240186,Control
5.68293947267,9.76420394767,7.21270553333,10.0346539643,6.458985318,5.61707161,6.715278005,8.534177504,7.593057023,5.371568663,9.101726968,11.01404508,12.37838706,6.826138897,6.659785892,6.9776770375,10.60252748,10.820242829,7.290182754,7.873356147,10.23716846,5.518229233,6.930918032,7.432565127,6.2814389675,11.06473959,9.364328005,8.234722994,5.967633391,5.9011386295,9.080600238,7.66188804867,5.2079208004,8.608754849,8.867882958,5.56154535,5.831124321,7.87125492067,8.035927818,7.7584583,7.997872605,6.919403029,7.215576291,8.426978717,14.38538722,6.342168584,7.909294774,7.75918708867,8.84910881,9.218579978,7.961727034,7.834172564,7.17812552075,12.27191972,9.64422634,5.35407704033,11.77387079,11.94088626,9.0529042985,6.85179277033,9.972804328,BRCA
5.36818979433,9.744692759,9.19504210433,10.4381119043,6.678216748,6.565944119,6.5075972565,8.521837066,7.878512509,5.162100493,9.303010758,11.31639767,12.68387193,6.860780106,6.750007239,6.9394296145,10.35399067,10.1496748777,7.663239867,7.54881506867,9.130687109,5.541492575,7.437400717,6.958700964,6.7615365545,11.4521693,9.253215985,7.38530403,5.329465727,5.53542732525,8.8414528825,7.66703628367,5.3757535774,8.760937063,8.552349278,5.528030344,5.884360575,8.42275946,8.579477289,7.8511886,8.051101686,7.397805368,6.78915135733,9.364594933,14.256090485,7.404696936,7.254369939,6.58181998633,8.526402526,9.15270035067,8.3844099225,7.884523325,6.97920365725,12.2142175,10.16476904,5.81171463,12.47196608,12.3148028,9.2286833735,6.49978576033,9.798905567,BRCA
5.72181484,8.84357026767,7.41495883233,9.73300092933,6.15977612,5.997919695,6.1523584355,8.539760899,7.298523434,5.15826759,8.874183054,11.19124141,12.42627007,6.824675979,7.169627227,7.062703583,10.55937736,11.183802786,6.744602197,7.71756966333,9.622574027,5.494904573,7.62073508,7.683522992,6.5869313135,11.31639767,9.4198164235,8.374116947,5.656097949,5.8757640215,8.892368949,8.02569258867,5.3029741078,7.704268742,8.787767491,5.453869559,5.870618247,7.62901518067,7.924843858,7.192690117,7.815353072,6.593283266,7.091595276,7.943937621,14.371791605,6.749538038,7.861522945,7.562768804,9.068416299,9.203106719,8.1522695415,7.982282209,6.84138416125,11.95519228,9.27436716,5.59949362167,12.01384441,12.08741818,8.922574779,6.75918551067,10.11282428,BRCA
5.801395345,9.29366724167,7.402458632,9.83652281733,6.183095044,5.91013976,6.851631532,8.756457186,7.488003031,5.290397907,9.192268846,11.05798176,12.64414927,7.016922821,6.350855776,7.4279219995,10.4183642,10.7963381127,7.265898928,7.91497091167,9.765899818,5.634165776,7.081033649,7.254180944,6.080841847,11.44639338,9.3788844875,8.137261592,6.071716146,5.93850058825,9.054738506,7.95110622133,5.4813381244,8.334118084,8.934366304,5.543498061,5.76368461,7.44330361267,7.751144208,7.688986551,7.672568764,6.998762823,7.36477082733,7.842069202,14.532993875,6.730643776,7.793962719,7.571187274,9.327003038,9.50173641667,8.071465941,7.98134055,7.13296659575,12.28574906,9.745809229,5.53380384033,11.87223249,12.09712198,9.44349210425,7.00616258367,9.925777364,BRCA
5.89333860433,8.79988047,8.84548536967,9.870418551,6.11239324,5.833656242,5.6535975185,9.049012037,7.542337622,5.277437357,9.086614694,10.95307261,12.8865864,7.183985468,6.515467746,6.9433571595,10.701454,10.696880347,7.309387959,7.33178439667,9.414337005,6.104237707,7.252857286,7.355397625,6.159652135,11.42384353,9.374679717,8.396445439,6.259376137,5.5046755875,8.9906623545,7.89435356167,5.1264662136,8.135646608,9.01840760867,5.552209158,5.682019293,7.772011016,7.970553337,7.192172276,7.588473151,6.395838815,7.06833791633,7.939081274,14.528822965,6.697180004,7.568756321,7.440021985,9.265123395,9.16349008167,8.4046207015,7.511675823,6.99163943775,11.54310931,9.525129802,5.40102926567,12.07225833,12.0234322,9.08894595,6.901094345,9.663033731,BRCA
5.96190797033,10.323963267,8.84949481633,9.48544611433,6.25432535,6.023372494,5.9734976735,8.704639545,7.457526834,5.551524668,8.822746975,11.28033307,12.66081938,7.179887014,6.42886733,6.6604232605,10.40427173,10.6779719233,7.206333395,7.804948302,9.548851342,6.002202513,8.260967887,7.534460714,6.6047649325,11.04491678,9.4793211155,8.411575733,6.1648761405,6.1245275735,9.103584235,8.071594068,5.5534538928,9.954407582,9.258466301,5.896924055,5.711089607,7.436051249,7.950470054,7.574595656,7.816841466,7.319132703,6.99678506233,8.441119412,14.343984755,6.941461789,7.375259132,8.02059184133,9.438719677,9.17481815033,8.161427938,7.481014563,7.13941373125,11.7032051,10.44215071,5.52958503933,11.68740205,11.6799266,9.4579984795,6.869329802,9.768664506,BRCA
5.422355186,10.0626651463,8.53999792533,10.4976163797,5.833276737,5.516024013,7.5696114655,9.059798105,8.054171682,4.554108019,7.591767528,11.05137569,12.95454627,6.501563046,8.16176316,7.0029783185,11.25975373,11.0854157667,8.493075988,7.810710683,9.745191577,5.833276737,8.100019848,8.170802781,5.5186800855,8.608754849,9.4943029505,9.789346622,5.593235253,5.94066521875,9.3538118845,8.530428344,5.3986416498,7.048353701,8.91017192567,5.5821846775,5.980260273,7.82053960567,6.877625017,8.480033951,8.635646596,5.870494956,7.079701867,8.969617568,14.572620915,7.237164838,8.470710852,6.529136167,9.391867114,9.451404955,9.1174736295,7.632470217,7.06399239075,13.33363132,10.18842847,5.55572547533,12.93245566,12.42398457,8.093421321,7.01191404267,10.44063591,BRCA
