Instance10	6.730983353	13.30755735	8.4593135075	9.878281298	5.69678580633	11.2871386965	12.71572616	5.03988211767	5.37743589167	6.6155769395	7.9356885615	6.216993762	10.719990343	5.630093262	9.960056657	5.577341862	6.915016266	8.76269025	6.429578829	5.384059522	13.04201932	5.18845344	9.994474054	5.320314304	10.699223781	6.33921661733	5.342023225	6.274406692	6.1460391455	8.984597332	11.77144213	10.25957296	6.73809606	7.3339069032	5.411944154	9.75364579767	6.827314517	5.880692411	10.639266675	10.83188538	6.894093582	9.06946628383	5.56331123875	6.749303381	8.958930467	4.607083101	9.002738467	12.90606669	7.817609069	10.2600636325	13.018593535	5.906897358	9.451873703	5.7288263995	6.2012063225	13.31266958	8.89464433	8.70731128767	6.678428044	7.907067338	9.681765982	9.961479042	5.373245961	8.389578647	12.53965448	8.872952717	6.563963185	8.934008606	12.8471739	5.619861398	12.64987931	6.135253322	6.274406692	6.489380715	8.717951507	11.67867508	11.6604752	5.062004299	4.958159726	6.083910741	6.10240159	6.623727165	8.8232581585	8.489648422	7.211063618	8.660208021	5.69321599	5.542111953	9.21564442233	9.642061229	11.00749006	10.56444989	10.73727294	8.457730865	6.83351091333	7.30480703767	9.06991468275	8.513886585	5.616189503	8.352640608	6.995387545	11.24631027	8.799282532	7.058995914	6.40650744	8.628081972	6.246413431	8.809061578	5.336114869	10.545324375	6.414563156	13.02126635	7.896591437	10.09533805	8.034690481	11.13901746	10.30479083	12.57561022	9.031066788	4.676965151	10.78761308	6.908516092	7.006413395	10.81808704	6.39658479233	8.01888328	4.753833848	13.90066922	7.103736613	4.948380372	5.159075364	5.78136709	5.882017596	5.208642	12.31128435	12.45248586	5.139972076	5.034976365	13.75810714	5.6670023095	8.0625973045	13.43914135	6.79995732567	5.838328613	10.76460648	7.227408083	9.70078824	7.4960371	10.3512147505	9.906853448	11.44285036	9.67905828	8.464924625	5.31231785267	5.797150007	6.79717879	13.823465045	5.9583987108	10.06898685	10.46083242	5.442174758	8.819932474	8.350852048	5.2421864282	10.55221305	6.458550254	6.973025285	6.496219087	5.0108773295	4.977407298	9.577358544	5.834084272	10.9260496967	7.606018576	6.850940421	13.96600025	5.622938584	5.11583337933	10.50808719	8.42904151725	6.356941039	6.76752611	11.11942121	9.58170631967	7.3060563712	BRCA
Instance11	5.851693612	13.38150649	8.786122374	10.47980075	5.33650576867	11.75733557	12.72208073	5.37413407333	5.303385894	7.5228200195	7.5026355755	7.215681326	10.0096238773	6.073719165	9.633168312	5.6008039495	7.229302213	8.197955209	6.509304419	6.239603899	13.08977243	5.10297379033	11.00670145	5.445769113	10.3835013038	5.56029591467	6.16998656	6.209263877	6.31647721525	8.7160245685	11.5968724	10.85352421	7.487641348	6.4696508394	5.576228285	9.592833039	5.479142629	4.87013196	10.62599222	10.43600385	6.888746673	8.5429645305	5.4786784915	7.233718229	10.41191374	5.452703528	11.66204091	14.09890062	10.23471001	12.842764705	12.90809638	5.758230711	9.93865256025	5.5655325525	5.5612686795	8.503724095	9.246622521	8.53835121633	7.734474443	7.853596491	9.226485123	9.547357825	5.10876104267	8.5717472095	11.36612562	8.442664802	6.530878866	9.350724377	13.14975193	6.298205225	12.6255337	5.346435058	5.609704182	6.097670028	8.286304921	11.98415862	12.94317143	6.147057976	5.704879743	5.994246645	5.764215595	6.35833293533	9.411186762	9.217413178	7.365471921	9.07652097025	6.563429392	6.907675223	9.39653121733	10.31728008	11.20477915	11.16113206	10.87614109	8.381933448	6.364402101	7.130408023	9.3263654105	8.487841164	5.920180882	6.808774778	6.97244898767	11.99760301	9.630226677	7.613183764	8.788825267	8.276218788	8.338492524	9.781442144	5.545359333	9.79179927967	5.954668163	13.00161496	12.15735176	10.37037168	9.287147382	10.57445661	12.80008194	12.59449147	9.721075938	4.905942012	10.80286793	6.631326684	7.394872347	11.22756798	6.39932068633	8.202296649	6.157150477	13.93264756	6.961915926	5.083225336	5.773740066	6.417308765	5.589234893	6.804593667	11.10864878	11.54582134	5.996621069	5.091711732	13.03513077	5.8674058385	7.4523211605	13.39262134	6.819022183	6.313976471	10.55803347	7.294140269	9.153599552	6.507481989	10.3942843055	10.50334405	9.330368553	8.417642766	9.000521984	5.62329709767	4.643018696	6.522938973	14.126065065	6.1450093882	10.05292838	9.687454914	6.164054887	8.773914859	7.23239964	5.1032977652	8.014705553	6.367097734	6.89592443067	6.813421843	4.855420788	4.723301869	9.180941693	5.8878688452	10.4213956747	6.657000843	6.80536058	14.6085367	5.312711681	5.17689135433	10.87277127	8.9502413505	6.563429392	6.847562044	10.71430158	8.44438767	6.9076540764	BRCA
Instance12	6.805296083	13.60583775	8.73384816	9.677226824	6.12458545733	11.9564860075	12.77087865	5.52731425167	5.616571363	8.087964069	7.2400353085	6.310163431	11.104288605	5.563166712	10.7975726	6.083677801	7.635538792	9.426946689	6.310163431	5.295182325	13.11936595	5.032740448	11.27393851	5.83447816	11.192511272	5.88849362133	6.4406476485	6.199285243	6.85286268525	9.5799510855	11.78113439	11.85099365	7.188443271	7.150559257	5.887897624	9.66262953467	6.97372929	5.555211263	12.21187505	11.40257259	7.202983612	9.18007328783	5.7708818765	6.753621666	9.563330297	5.285412622	10.95259222	13.31846094	9.50460109	12.193384535	13.53192857	6.146498034	9.9190056315	5.548429074	6.791169903	6.912791493	8.878435012	9.27988523833	6.791101418	7.824689506	9.260367468	10.53976977	5.33171452	8.5570198115	11.23978961	9.163298157	6.225261069	8.378404463	12.92639149	6.055397005	12.73839215	5.478819157	7.247787805	6.6687748565	9.92562903	12.06588572	12.82636383	5.382071697	5.291135005	6.187456621	5.700724934	6.85849471967	8.5369184175	9.648942238	8.135274649	8.53243032675	6.288640599	6.583763983	9.551617051	9.979768545	10.56738599	10.66287331	10.4246495	8.292046787	6.21373216567	7.81350201967	9.2539445035	9.597727217	5.982315548	9.546605663	6.389883566	12.07828769	8.536335742	6.884723446	7.479903767	8.495976037	7.282372907	9.929872764	5.26866948	10.508302728	6.225261069	13.04989878	7.716066843	10.77070542	7.97381376	10.69259831	11.68668229	12.7232493	9.2349913925	4.873457956	12.02131498	6.454961876	7.061914211	10.50561834	6.68769140167	8.474558864	5.298668624	14.84397331	7.502913581	4.586084011	5.795397636	5.406852318	5.3609119885	6.1096319405	11.6923846	11.42477793	5.507010655	5.551986008	12.83735302	5.3668121655	7.761500327	13.44910353	6.62620438833	5.476714818	10.81946085	6.9183726682	9.5256586835	8.512524314	11.1092949645	10.08093113	10.4353997	9.772677934	8.433398833	5.35532143167	5.797150007	6.776897268	13.933202025	5.9839218142	9.752130192	9.311414064	5.834315601	8.000255161	10.07238089	5.1179134296	9.776984476	6.6803573705	6.98144085767	6.676402561	5.255104764	4.815077462	9.906853448	5.890793344	12.4683049933	6.822223857	7.215390118	13.69550076	4.986196164	5.525142298	10.38874414	8.477755757	7.043905282	6.739109305	11.07740677	8.80021707033	7.509195938	Control
Instance13	8.463842227	13.47298527	8.890713956	10.29322767	5.91016759967	11.749596883	12.97797754	5.433841881	6.18745509633	8.090572707	7.055096439	6.116245828	12.3392253657	5.612950486	11.59046555	6.063143518	7.559570441	9.479103779	6.717131883	5.346257748	13.14121392	5.54587052633	10.61025923	5.816478911	10.791150695	5.76344894933	6.1576359465	6.469890553	7.106402131	9.807955308	11.47029296	12.01909212	6.506450901	7.2121520398	5.582263377	9.935713008	7.400262798	5.45451419	12.113383295	10.96622084	7.310297228	9.52376826383	5.8854976	6.61058611	9.061938927	5.293711886	11.858053	13.32947056	8.530075742	12.34714865	13.32958479	5.937527571	10.118329645	5.506735034	6.935865955	10.133388387	8.70989467	9.66705962233	6.942165885	8.27787209	8.825389039	9.781614263	5.43919162867	8.1488016765	11.54241539	9.04801075	6.362562487	8.616586634	13.16228672	5.650485447	12.71973005	5.550447635	7.420152085	7.184102984	10.33248729	12.19850959	13.11366653	5.502084908	5.465820435	6.122264392	6.745241114	7.233892223	9.1216390255	9.6677596	8.384871286	8.9501820965	5.916841601	7.276545808	10.6791510473	9.655880007	10.51810261	10.94111386	10.57487757	8.768549192	6.15490403367	7.99630453833	9.345662943	9.391351613	5.949541498	9.998851701	6.757115983	12.10010062	8.699521377	6.61375678	7.113666969	8.069988244	7.813622686	9.356210469	5.011016147	10.776914439	6.37173799	13.26893746	9.369859649	10.77027594	8.20347174	10.93430845	11.48628211	12.52742331	9.5884618825	4.595204309	11.69988051	6.8430452	6.839522295	10.20430554	6.24070564267	8.584390499	4.699347423	14.65913186	7.155352377	4.210342597	5.485435883	5.67257473	5.578027233	6.1136713175	11.97837451	11.70381504	5.499695432	5.238988625	13.26600764	5.6014980545	7.8224833285	13.34055118	6.65612666467	5.605339686	10.6537276	6.826057385	9.597360232	8.640083234	11.2076182425	10.49565048	10.86238187	9.630713575	8.577127724	5.27459028167	5.524354632	6.832703733	13.814714275	5.9366084718	9.749233029	9.328361407	5.672327782	7.832955068	10.16363116	5.2629958556	9.868745837	6.6358028665	6.75905554167	6.4678002685	4.398933217	4.955372383	9.899825581	5.9960739032	12.3618725033	6.672535396	7.548207573	14.21113545	5.510179653	5.234299088	11.16338255	8.5293685075	6.758893179	6.521369295	10.59403555	8.93873198333	7.3656981534	Control
Instance14	7.967631374	12.16391545	7.770463876	9.777124244	5.52745268333	10.9551055265	12.99135537	5.68821257433	5.540230241	5.899641789	5.9799251475	7.120836931	10.445825676	5.363706598	8.362383449	5.9105883185	8.413290617	9.037369266	6.879586695	5.917677146	13.79334119	4.841972014	10.43052602	5.598582011	10.345837345	6.10848824267	6.49116438	6.499252446	6.641701621	9.6749751715	12.30526243	11.31701417	6.342168584	6.5523992454	4.840980873	10.2127518167	6.998819226	5.263796174	11.41617586	8.501599494	6.136433016	9.15082053767	5.6707063705	7.909294774	8.181178507	5.119782831	10.53019687	13.52332736	7.502913581	10.489753981	13.606702835	6.646238725	9.94048319325	5.6240771985	6.23780006725	8.53871716	8.919415413	9.297521207	7.997872605	7.975217304	10.09517319	9.94572954	5.244861722	6.9824309615	11.88448737	9.210939846	6.798118982	9.333972157	12.01701203	6.389270486	12.72471214	5.149758548	7.131628387	5.4787995935	10.07411507	12.44264168	11.61680165	5.115003321	5.973617732	6.768981971	5.63307605	6.81664442867	8.7643641465	9.205164682	6.997860083	8.1726589095	6.469727786	6.00529401	8.392009009	10.35287964	11.10704394	10.72100969	10.58872895	9.672072194	5.8424588	7.66686941333	9.54160512575	9.612141036	5.40889121	9.061277435	6.61616787567	11.32848436	9.481880707	8.810411873	7.326746587	7.185869332	8.129439032	8.028929788	4.911225686	10.0785233767	6.345720697	13.29995283	8.168485502	10.48711175	8.637042439	11.37859847	10.87799938	13.2860567	9.58490841	4.615340623	10.71932916	6.722606479	7.12275327	11.66763062	6.35314852433	7.646632733	5.387510099	14.26763347	7.155352377	4.828595108	5.532169853	5.85524926	5.7407899085	6.0368405125	11.56061002	12.29564706	5.292792099	5.827953159	12.95175557	5.29827473	9.11952465475	13.13613647	7.43063999967	5.276507133	10.5046306	7.3901878354	9.06038523	7.7584583	11.396041094	9.883728149	11.40394419	9.432772131	9.961283683	5.41464507733	5.638516463	6.0664182	13.0489	6.9974548688	9.985347838	8.752398314	5.5803582625	6.23333746	9.560920839	5.1078009672	9.00761679	6.5600925975	6.82951290367	5.7981775515	5.0074171115	5.109999067	10.3731319	5.8533394194	12.60878755	4.904979261	8.158055634	12.05151325	4.727392239	6.07044564433	11.32350252	8.5706565075	7.051810165	5.09930704	9.744102689	7.21270553333	7.1534205814	BRCA
Instance15	7.197317764	12.44601199	7.663203067	9.8765404	5.24801687733	12.47184107	13.22427159	5.646491868	5.960731805	8.452876529	6.9163256205	6.248312457	10.3239841677	5.007208117	11.88705885	5.514672098	8.307247636	8.20821134	6.82706041	5.234397132	13.02126635	5.40633466367	10.47189392	5.327517838	10.7792338016	6.33364331633	7.532768914	6.993564335	6.77862712175	9.2641454985	12.12065594	11.25022455	7.404696936	6.8318493608	4.788047896	10.3303371883	6.457877938	5.532793245	11.44770988	8.361407734	6.418700692	9.44121959	5.6644220515	7.254369939	9.887921655	5.44062939	14.67555382	14.12251745	10.17969799	14.14958881	12.66598847	6.131451225	10.1265589305	5.6681201505	6.155251749	11.72191125	9.589230319	9.499998977	6.644509312	7.759504455	9.531343017	9.627228864	5.892500193	7.555290803	11.6188926	7.763878152	7.068028862	8.807251164	13.62684124	5.614423668	12.41466417	6.121642945	7.112546695	6.159811817	10.34356359	11.06323009	11.8968755	4.924350826	6.049636893	5.93841004	5.767794645	7.44082350167	8.239792076	9.012485657	9.073024297	8.300905151	7.034802057	6.331593822	8.53444190567	11.69149721	11.19715849	11.58147143	10.3872045	8.577656473	6.864827898	7.50329381	9.24964886925	9.88281158	6.405231362	9.803614982	6.60558999133	12.22502371	9.246806572	7.309115066	10.14655312	8.076790383	9.028169309	10.22357071	5.021047975	10.273357482	6.411515754	13.17700839	10.2598848	10.27293332	9.107570921	11.03430052	13.25344278	13.16228672	9.13890811	4.772692515	12.4254245	6.837126844	6.556357083	11.19478472	6.73899581333	7.883225397	5.149758548	14.45371146	7.355331548	5.156043878	5.934641074	5.472171943	7.706848707	6.445534396	12.33286882	10.93699877	5.670168482	5.706262025	14.01689273	5.9133235375	10.1637325333	12.44183936	6.73612223267	5.421737703	10.86754538	7.0860002116	9.5800955565	7.8511886	10.9110405035	9.720655169	10.55627639	10.64514978	8.712854643	5.463891796	5.640759188	6.807100898	14.253410715	6.487311078	10.26387982	9.846603446	5.043420238	6.350855776	9.949207023	5.4993022956	10.53769432	6.965484196	6.91208436433	5.632718325	5.107883702	4.765152047	10.1942401	6.6576685756	12.5262716873	5.472171943	8.167858571	12.81758135	5.701972633	5.95986095067	10.42478333	8.93480514275	7.751813702	6.107798352	11.47931054	9.19504210433	7.0222287176	BRCA
Instance16	8.733287497	12.2076581	7.929321546	10.03091577	5.548624484	11.106139519	12.53522562	5.55154300467	5.30175675867	5.929829729	6.976093136	7.40164993	9.257288012	5.264922245	9.438574146	5.4541574915	8.162543804	8.240709209	6.688394134	5.887593047	13.69061737	5.04139332933	10.75224706	5.520666802	10.4631972436	6.13232226467	6.209177438	6.345809388	6.47275380575	9.278094081	11.98934847	10.0970317	6.749538038	6.9033787788	5.364932404	10.0295226957	6.272541727	5.564996371	10.655444635	8.5296659	6.07692847	8.933464829	5.4935537865	7.861522945	8.412983782	5.110625549	10.83158062	13.83149977	6.151580437	10.4605186095	13.56808964	6.30204996	9.7232467975	5.825649543	6.273689165	10.791425545	9.006446093	9.31806579233	7.739546258	7.6567115775	10.26174268	10.11112299	5.01693401867	7.1053956975	12.24637996	8.979483163	6.86950478	9.157436075	12.62053951	6.663917843	13.01183005	5.995773509	6.735729052	5.6032236615	9.641921287	12.03914706	11.32190853	5.605710071	5.732683853	6.655642073	4.847509986	7.368807487	8.686941208	8.590840692	6.821203566	8.44730535825	6.193383055	6.215781112	8.20723665033	10.24482795	11.16642377	10.78613914	10.46528353	8.823320364	7.08695119167	7.713451135	9.30465203825	9.24711525	6.293430839	8.90929393	6.784302337	11.78049682	9.273365013	8.505832514	7.933397255	7.526814397	6.464468661	8.877515073	4.873457956	9.657730528	6.20496783	13.33363132	7.339407163	10.41229492	8.211646355	11.22557215	11.34287486	13.15138292	9.3611948655	5.131765663	11.06672345	6.741740415	7.179887014	11.54446475	6.39469361333	8.420129842	5.383541223	13.37610779	6.980656926	5.015706349	5.748737112	5.458292792	5.679065704	5.9744242255	12.15418213	12.08449626	5.558582385	5.641409649	14.08845827	5.669019838	7.8816401095	13.30220126	7.16314403933	4.909306588	10.02737426	7.3763587498	9.0393998015	7.192690117	10.6921751125	9.967522091	11.43117909	10.02677279	9.153147365	5.35218808533	5.296743026	6.406592471	13.26211221	6.7937760674	10.19721704	9.401834759	5.2531622795	6.342701959	8.788074828	5.3523780954	10.45361046	6.4715114345	7.22720437133	5.6294457825	4.7129665995	4.944168843	10.09320003	5.871486022	11.8957314563	4.944168843	7.631688412	12.11192472	5.458292792	5.73599947067	10.80365511	8.1157153055	7.293727115	6.07692847	10.74565776	7.41495883233	6.9209080238	BRCA
Instance17	7.198816104	12.15610687	7.4415124185	9.199280412	5.35197225867	10.837073227	12.56790862	5.566916752	5.298779371	5.5987233425	5.6412905805	7.288268864	9.98928892333	5.638733653	8.660335684	5.243644092	8.009158364	8.637042439	6.741335941	5.946152572	13.67421216	5.12322289033	10.15940501	5.874312082	10.5351660776	6.094560163	6.152558154	6.474359481	6.6991321735	9.5786882385	11.82192354	10.56535468	6.730643776	6.5092008916	5.229790979	10.1231177773	7.39763426	4.995271094	10.727219575	8.104482291	5.965386767	9.05192720867	5.65532370625	7.793962719	8.059062012	5.023045997	10.6166318	13.85629375	6.010394529	9.977269187	13.35062938	6.244797292	9.8125510085	5.5659029005	6.46315116575	8.1667364795	9.226822258	9.088854201	7.555933317	7.5260455805	9.81791145	9.841376087	5.221348673	6.970794802	12.05836733	9.24482828	7.120059311	9.539954171	12.25801543	6.132685436	12.62816419	5.836183727	7.229566594	5.6081323905	9.90199107	12.10567621	11.52829551	5.66449084	5.542111953	6.354827336	5.214524337	6.79477560367	8.2088088495	8.681871868	6.808678261	8.16668455925	6.767724723	6.569708009	8.22043376867	10.86671119	10.99617883	10.64035818	10.53077724	8.913937397	6.03008672167	8.147819264	9.73198662975	9.489090861	6.404976011	8.5896522	6.51405773367	11.10215306	9.479871756	7.994100412	7.284178935	7.296712346	7.549401807	7.757725224	5.274831217	10.1347274673	5.86431694	13.36856584	7.131962716	10.07347253	8.103315514	11.6020262	10.67862239	13.15138292	9.236799559	4.405435104	11.47029296	6.544698369	6.818521864	11.55455062	6.135427533	7.621284726	5.476876799	13.42739342	7.170228349	4.957695542	5.631985502	5.449900755	5.594069333	6.085969302	11.58210918	12.15418213	5.391811746	5.59381033	12.37349196	6.1122793265	11.7621447735	13.17957018	7.053074466	5.034316149	10.7354251	7.3713872334	8.9731778835	7.688986551	11.0169097125	9.518791383	11.63501532	10.62223972	9.409094477	5.19037459233	5.186868206	6.185475721	12.926814515	6.5384966832	9.741897171	8.411575733	5.495341117	5.963596221	8.870851027	5.1193470006	8.650370669	6.023625171	7.35444662233	5.676905305	4.522843434	5.447257868	10.51059634	5.9806233382	12.336426369	5.538546893	8.19969826	12.21001994	5.497860816	5.88052338667	10.88922276	7.9997957695	7.642487009	5.439300032	9.93170563	7.402458632	6.8965544166	BRCA
Instance18	7.224390341	12.43207997	7.74797242	10.26227726	5.83282156367	11.4335031145	12.61931219	5.49349526433	5.62889739467	7.409838005	6.3980360365	7.14491598	10.0943343763	5.530766234	9.409964254	5.639862964	8.144940031	8.539760899	6.813015157	6.109888752	13.49469877	5.22599000767	10.9757443	5.061788345	10.5085825568	5.95409748833	6.764090003	6.305154876	6.347915835	9.21652246	11.43832419	10.32215382	6.697180004	6.667640262	5.69000583	10.182290716	6.554209422	5.55659131	10.829736105	8.211512518	5.835804886	9.04214245483	5.5028216445	7.568756321	9.300742141	5.24660879	13.15952927	14.10257573	8.348419585	12.44657104	13.605374565	5.921609641	9.56124647025	5.37118006	6.3805448535	10.57128421	9.710479778	9.11794216067	7.173629982	7.962070869	10.64035818	9.484632162	6.427978353	7.221473383	11.74635698	9.252961701	6.63161771	9.306620611	12.43390104	6.202227307	12.80568549	5.527642182	6.535085305	5.800661023	10.08386525	11.80901857	11.49170796	5.37574431	5.655216748	6.385522173	5.693076567	6.968456404	8.1196511175	8.501002294	8.086854242	8.59998934925	6.442492064	7.834346409	8.74218508533	10.95634187	11.05496734	11.22708057	10.46377241	7.53348767	6.640448691	7.39704252667	9.43448568775	9.241638294	5.968558082	8.886520521	6.433898499	11.85977947	9.229474442	7.515780889	9.65934534	7.53251397	8.152362331	8.696898975	5.119367849	9.80282410467	5.975682485	13.36355512	9.095766963	10.26509376	7.726765028	10.92591806	11.95847307	13.08540943	9.432426335	4.886563865	11.52315285	6.651845045	7.011342233	11.16600002	6.82794277033	7.779918143	4.844249122	13.31846094	7.479903767	4.991874681	6.067010094	5.55275458	5.8824568005	6.109719723	11.39369628	11.61468237	5.446761787	6.083006551	12.98137289	6.374923715	9.66599149325	13.01183005	6.85229716767	5.172938736	10.96317807	7.247907876	8.9213733295	7.192172276	10.7859049495	10.22014284	10.51995589	10.68629503	9.073606794	5.30500767367	5.238415487	6.300403471	13.083483305	6.5184741688	9.858261238	8.766761713	5.6327407105	6.694953735	8.673027334	5.1499207116	9.336345391	6.459501324	7.03736704367	5.8486648255	5.544309961	4.757838652	10.28358647	6.2075168774	12.2695038157	5.070616072	7.6455704	13.7976418	5.305798424	5.67454364833	10.80905688	8.34669283075	8.027423808	6.101508918	10.28924692	8.84548536967	6.895239566	BRCA
Instance19	7.443981873	12.39881323	8.066335815	9.692319577	5.77742405467	10.9875720195	12.52524557	5.597272429	5.63963242033	6.4844522785	5.8819921345	6.833115022	9.300024268	5.622206516	10.41429442	5.389578412	8.115760429	8.224798947	6.746585278	5.787648759	13.64083637	5.427406861	10.85687312	5.54798282	10.7913090608	6.02381230667	6.5583762725	6.461647751	6.47213226875	9.337026401	11.71457622	11.22396264	6.941461789	6.6051129444	5.50954641	10.3257906717	7.681310676	5.863945417	11.0463114	8.414432742	5.593959684	9.0875921835	5.267785966	7.375259132	8.335882847	4.808142121	12.96853095	14.51605303	7.840118766	12.182476745	13.475401525	6.431794783	9.848242135	5.5685105735	6.522968526	7.090354371	9.810861239	8.755771008	7.16772202	7.680914872	10.08672709	10.05847247	5.34856477533	7.2319628505	11.79550409	9.485326755	7.036891003	9.583727381	12.62645517	6.371171674	12.5850741	5.981059894	6.862206886	5.52926424	10.49650957	12.54827894	11.7674087	5.19062597	6.118635505	6.586919049	4.767934712	5.96185351633	8.072337786	8.356123034	7.432878264	8.44805637175	6.718296974	5.676740778	8.71669282033	10.24378721	11.23824666	10.88347212	10.31313278	8.069988244	5.76705920233	8.13440753333	9.62476860925	9.611089885	6.07687504	8.45292188	6.36224381667	11.75128055	9.510275173	8.123579715	8.69940859	6.843359327	7.491454547	8.151094096	5.375657441	9.86475183033	6.355135777	13.29267684	8.57967527	10.00575124	7.765321119	11.22643043	11.99021932	13.04201932	9.5801693595	4.591176339	11.04724001	6.556203785	7.416419918	11.29749826	6.69079792733	7.098719371	5.250593322	13.50983997	7.362866814	5.087262599	5.623084953	5.846437684	5.8434161095	5.8103717685	10.51955791	11.66672787	5.836562468	5.938762876	12.46971692	6.049928204	12.2402579098	13.02515173	6.84680968067	5.501288856	10.549732	7.3174760492	9.111304808	7.574595656	11.3387938315	9.590699844	10.92093732	9.595686927	9.64422634	5.310593427	5.406001929	6.672075676	12.87364381	6.6942567784	9.695411499	8.285819621	5.601291016	6.364402262	9.538005127	5.2196439378	8.236326533	6.2166346505	7.07743364033	5.862625222	5.15061277	4.863456876	10.41695085	5.8517522696	12.8390725533	5.353156751	8.275287778	13.49883304	5.406001929	6.06119661767	10.86047424	8.21665827025	7.845617261	5.379907907	9.513950163	8.84949481633	7.0040046146	BRCA
Instance20	6.472573571	8.929717871	6.761109444	10.37511578	5.29958136267	9.600415897	12.50816376	5.322688963	5.319722061	6.797392804	5.8308617525	7.542337622	8.11000699933	5.052688948	9.537335445	6.17752377	8.869671817	9.74789133	7.366302814	5.113545539	13.58466312	5.29161297567	8.662954149	4.496310656	9.9922205632	5.56658506667	6.609358486	6.855058834	6.19780927525	9.6546657745	8.747421913	11.51195041	7.237164838	6.5489813434	4.766875281	10.2867156497	5.687628504	5.823692844	11.217753055	8.879798508	6.396866433	8.1006439875	5.47877633725	8.470710852	8.825707034	5.077041333	12.56021108	14.44356588	7.43588092	9.709625118	13.764047185	6.345277161	10.1117414233	5.397941717	6.65967948325	8.2674938005	10.57174817	9.11742445167	5.233438728	6.163731976	8.329326713	10.38499445	5.01021263533	6.895077292	11.7820728	9.799800123	6.360983667	9.930146364	9.601344195	5.59724157	13.78053775	5.052688948	6.989880165	5.47662364	7.075401932	12.35457868	12.75033439	5.716038325	5.537615426	5.687628504	6.600325977	7.76283651767	7.4797473345	9.294196335	6.412997934	8.36781302225	5.80517071	5.944279407	9.23867494133	10.70345182	11.61491238	9.769077925	11.24502395	8.192984556	6.197947513	6.916482833	9.5501818735	6.034420016	5.676811285	9.284894137	6.073822667	11.36752411	10.04737654	8.619019639	8.14949453	8.285946739	8.04982286	9.346165275	4.817893448	8.419348991	5.91922759	13.38150649	9.611403467	8.105084975	8.242151266	7.591767528	8.320689015	10.82365605	9.5691352575	5.334149236	11.57472137	6.264447878	8.561709067	11.88017861	6.127634878	7.791197286	5.323740468	14.52512866	6.454756297	4.879597034	5.323740468	6.041117697	5.783726554	5.3804824545	7.667681276	11.78706297	5.91922759	6.034420016	14.46865842	5.7398194195	6.63641969925	13.1007987	6.90030710867	5.167730486	11.06573943	7.322440901	10.2970447	8.480033951	9.558498176	7.900053365	10.58930965	10.11297736	8.819732939	5.41650888367	5.451714936	6.877625017	12.17086001	6.2899792544	10.9383779	9.458448204	5.5334525735	5.696558124	9.576399845	5.401316244	9.600610375	5.5290771255	6.94510312533	5.6300144245	5.162725163	5.027033758	10.81988591	6.2169609176	10.1242736177	5.027033758	7.498233163	11.94385185	4.941119518	5.494402642	11.58959862	7.74146486825	5.886130184	5.039808741	9.580042347	8.53999792533	7.4112322548	BRCA
